frame,total_ms,raster_ms,other_ms,flushes,tris,binned
1581,32.403,28.727,3.676,9,642,5930
1582,33.008,29.362,3.646,9,644,5938
1583,31.911,28.218,3.693,9,646,5970
1584,31.612,27.910,3.702,9,660,6042
1585,30.947,27.201,3.746,9,660,6054
1586,31.147,27.474,3.673,9,676,6154
1587,32.540,28.686,3.854,9,676,6154
1588,32.495,28.592,3.903,9,718,6334
1589,32.397,28.423,3.974,9,734,6394
1590,34.975,30.927,4.048,9,740,6458
1591,32.955,28.922,4.033,9,742,6484
1592,33.322,29.302,4.020,9,758,6592
1593,32.967,28.799,4.168,9,756,6560
1594,33.488,29.360,4.128,9,774,6680
1595,33.571,29.391,4.181,9,774,6680
1596,33.981,29.824,4.157,9,798,6796
1597,33.266,29.100,4.165,9,800,6818
1598,33.870,29.513,4.357,9,812,6846
1599,33.120,28.822,4.298,9,812,6830
1600,33.947,29.691,4.255,9,822,6890
1601,33.954,29.679,4.275,9,820,6846
1602,33.583,29.324,4.259,9,840,6912
1603,33.573,29.196,4.377,9,838,6872
1604,33.823,29.449,4.374,9,858,6978
1605,33.266,28.871,4.395,9,860,6984
1606,34.099,29.754,4.346,9,872,7036
1607,34.832,30.339,4.493,9,870,6986
1608,34.316,29.845,4.471,9,890,7042
1609,34.236,29.728,4.508,9,890,7022
1610,34.882,30.298,4.584,9,904,7102
1611,33.990,29.317,4.673,9,906,7116
1612,34.164,29.412,4.753,9,922,7136
1613,34.174,29.538,4.636,9,922,7120
1614,34.666,30.010,4.656,9,944,7224
1615,34.173,29.419,4.753,9,942,7182
1616,34.298,29.487,4.811,9,954,7232
1617,34.425,29.727,4.698,9,948,7188
1618,35.030,30.190,4.840,9,962,7262
1619,34.572,29.815,4.757,9,954,7230
1620,35.934,31.154,4.780,9,964,7260
1621,34.020,29.277,4.744,9,956,7214
1622,34.401,29.670,4.731,9,952,7184
1623,34.684,29.908,4.776,9,948,7178
1624,37.612,32.361,5.252,9,962,7256
1625,36.879,32.169,4.710,9,958,7238
1626,37.195,32.333,4.862,9,976,7298
1627,34.806,29.895,4.911,9,964,7248
1628,34.643,29.702,4.941,9,978,7306
1629,34.616,29.819,4.797,9,966,7264
1630,35.274,30.388,4.887,9,980,7310
1631,34.358,29.556,4.802,9,962,7244
1632,35.940,31.186,4.754,9,958,7234
1633,35.282,30.534,4.748,9,954,7278
1634,34.658,29.900,4.758,9,974,7328
1635,35.461,30.621,4.840,9,966,7302
1636,34.381,29.543,4.839,9,972,7286
1637,34.674,29.827,4.847,9,968,7258
1638,34.661,29.862,4.800,9,970,7304
1639,34.339,29.397,4.942,9,954,7264
1640,34.956,29.919,5.037,9,970,7356
1641,34.462,29.668,4.794,9,968,7308
1642,34.702,29.800,4.902,9,976,7322
1643,34.552,29.809,4.743,9,964,7280
1644,35.271,30.472,4.800,9,974,7330
1645,34.889,30.111,4.778,9,964,7274
1646,34.953,30.034,4.920,9,972,7314
1647,35.314,30.522,4.792,9,966,7302
1648,36.247,31.315,4.932,9,976,7372
1649,35.378,30.562,4.816,9,960,7336
1650,35.279,30.474,4.805,9,968,7304
1651,34.842,30.040,4.802,9,964,7258
1652,34.454,29.607,4.848,9,972,7320
1653,34.693,29.952,4.742,9,968,7302
1654,35.168,30.388,4.779,9,976,7356
1655,34.726,30.053,4.673,9,950,7252
1656,34.949,30.122,4.827,9,966,7298
1657,35.081,30.155,4.925,9,972,7350
1658,34.346,29.582,4.765,9,964,7258
1659,33.956,29.203,4.753,9,952,7200
1660,36.344,31.601,4.744,9,952,7118
1661,34.352,29.391,4.961,9,936,7074
1662,33.031,28.346,4.685,9,936,7044
1663,32.996,28.334,4.661,9,928,7008
1664,32.938,28.309,4.630,9,914,6876
1665,32.836,28.259,4.577,9,910,6870
1666,32.696,28.165,4.531,9,908,6796
1667,33.808,29.290,4.518,9,896,6750
1668,34.288,29.792,4.496,9,896,6730
1669,35.435,30.979,4.456,9,876,6690
1670,33.798,29.237,4.561,9,868,6654
1671,32.256,27.836,4.420,9,862,6678
1672,32.573,28.204,4.369,9,858,6640
1673,32.966,28.513,4.452,9,850,6636
1674,31.878,27.558,4.320,9,836,6536
1675,32.610,28.286,4.324,9,830,6540
1676,32.108,27.735,4.373,9,826,6558
1677,31.795,27.505,4.290,9,818,6534
1678,33.612,29.343,4.270,9,808,6494
1679,32.391,28.151,4.240,9,798,6454
1680,32.132,27.808,4.324,9,794,6438
1681,31.901,27.764,4.137,9,792,6460
1682,32.065,27.917,4.148,9,810,6526
1683,31.663,27.594,4.070,9,780,6424
1684,39.206,29.909,9.298,9,778,6420
1685,32.877,27.731,5.146,9,774,6412
1686,31.959,27.941,4.018,9,760,6364
1687,31.669,27.685,3.984,9,752,6348
1688,31.251,27.206,4.045,9,734,6272
1689,31.491,27.458,4.033,9,734,6276
1690,32.434,28.007,4.428,9,736,6350
1691,31.090,27.200,3.890,9,728,6322
1692,31.673,27.551,4.122,9,734,6346
1693,31.279,27.285,3.994,9,730,6286
1694,31.769,27.819,3.950,9,728,6282
1695,31.423,27.493,3.930,9,730,6314
1696,31.605,27.687,3.918,9,722,6278
1697,31.255,27.419,3.836,9,722,6284
1698,32.029,28.131,3.899,9,742,6338
1699,31.459,27.470,3.989,9,742,6332
1700,31.589,27.467,4.122,9,744,6346
1701,31.926,27.894,4.031,9,744,6342
1702,31.724,27.828,3.897,9,738,6302
1703,32.109,28.193,3.916,9,738,6302
1704,31.084,27.168,3.916,9,746,6358
1705,32.311,28.227,4.084,9,748,6394
1706,32.639,28.450,4.189,9,744,6370
1707,31.978,28.035,3.943,9,740,6302
1708,35.248,31.204,4.044,9,742,6320
1709,34.330,30.284,4.046,9,744,6352
1710,35.392,31.326,4.066,9,748,6368
1711,33.291,29.098,4.193,9,766,6460
1712,33.367,29.160,4.207,9,764,6428
1713,34.015,29.941,4.074,9,764,6434
1714,33.904,29.815,4.088,9,762,6392
1715,33.581,29.398,4.183,9,762,6386
1716,34.568,30.135,4.433,9,762,6368
1717,32.166,28.106,4.060,9,764,6400
1718,31.994,27.877,4.117,9,756,6392
1719,31.657,27.556,4.101,9,758,6424
1720,31.768,27.792,3.976,9,758,6428
1721,30.787,25.188,5.598,5,1206,6442
1722,29.597,24.018,5.579,6,1204,6384
1723,29.637,24.037,5.601,6,1204,6384
1724,30.277,24.576,5.701,6,1210,6426
1725,29.791,23.982,5.808,6,1212,6450
1726,29.537,23.989,5.548,6,1204,6404
1727,29.716,23.961,5.755,6,1204,6402
1728,29.650,23.981,5.669,6,1196,6370
1729,29.667,23.929,5.738,6,1188,6324
1730,29.303,23.767,5.537,6,1190,6282
1731,29.506,23.942,5.563,6,1188,6266
1732,29.653,23.935,5.718,6,1186,6246
1733,27.952,22.382,5.569,6,1142,5842
1734,28.064,22.642,5.422,6,1138,5838
1735,28.223,22.889,5.334,6,1130,5822
1736,28.004,22.649,5.355,6,1126,5816
1737,27.973,22.457,5.516,6,1120,5828
1738,28.135,22.675,5.461,6,1108,5782
1739,27.877,22.471,5.406,6,1074,5672
1740,27.773,22.413,5.360,6,1062,5672
1741,29.111,23.673,5.438,6,1052,5606
1742,27.490,22.310,5.181,6,1048,5576
1743,27.566,22.414,5.153,6,1030,5556
1744,27.107,22.035,5.073,6,986,5366
1745,26.684,21.769,4.915,6,964,5368
1746,26.600,21.722,4.878,6,938,5356
1747,26.415,21.556,4.860,6,932,5296
1748,26.814,22.117,4.696,6,910,5286
1749,26.115,21.433,4.681,6,896,5240
1750,26.084,21.538,4.545,6,814,4904
1751,25.287,20.959,4.328,6,790,4860
1752,27.013,22.599,4.414,6,774,4830
1753,25.235,21.001,4.234,6,756,4802
1754,25.203,20.928,4.274,6,750,4848
1755,25.260,21.134,4.126,6,696,4692
1756,26.176,21.673,4.503,6,838,5242
1757,27.042,22.493,4.549,6,822,5144
1758,26.231,21.916,4.315,6,796,5110
1759,26.070,21.688,4.382,6,782,5072
1760,26.953,22.673,4.280,6,766,5042
1761,25.712,21.620,4.092,6,694,4810
1762,25.560,21.533,4.027,6,670,4756
1763,25.139,21.176,3.963,6,650,4724
1764,25.128,21.235,3.894,6,634,4660
1765,24.105,20.996,3.110,6,526,4414
1766,23.761,18.592,5.169,6,546,3828
1767,23.259,19.965,3.294,6,566,3836
1768,25.397,21.704,3.693,6,628,4018
1769,24.298,20.858,3.441,6,616,4000
1770,30.802,25.759,5.043,6,814,5514
1771,31.496,26.919,4.577,6,802,5486
1772,29.743,24.999,4.744,6,854,5808
1773,29.407,25.156,4.252,6,842,5792
1774,29.290,25.042,4.248,6,834,5780
1775,29.632,25.387,4.245,6,834,5812
1776,29.343,25.002,4.341,6,828,5840
1777,28.837,24.673,4.164,6,822,5834
1778,30.316,26.251,4.065,3,814,5660
1779,27.955,23.818,4.137,3,808,5650
1780,27.845,23.765,4.080,3,808,5650
1781,27.851,23.745,4.106,3,812,5666
1782,27.441,23.419,4.021,3,806,5650
1783,27.872,23.593,4.279,3,802,5612
1784,27.723,23.580,4.143,3,794,5596
1785,27.470,23.506,3.964,3,794,5596
1786,27.424,23.498,3.926,3,792,5580
1787,27.241,23.255,3.986,3,804,5620
1788,27.336,23.343,3.994,3,804,5620
1789,27.895,23.831,4.064,3,796,5604
1790,27.680,23.661,4.019,3,796,5604
1791,27.685,23.438,4.247,3,800,5594
1792,27.202,23.226,3.976,3,800,5594
1793,27.998,24.012,3.986,3,802,5604
1794,27.319,23.336,3.982,3,802,5604
1795,27.299,23.300,3.999,3,798,5570
1796,27.693,23.558,4.135,3,806,5592
1797,27.826,23.802,4.025,3,808,5598
1798,27.286,23.138,4.148,3,810,5602
1799,25.817,22.242,3.575,3,654,5044
1800,25.857,22.327,3.530,3,662,5062
1801,24.946,21.705,3.241,3,504,4482
1802,24.181,21.222,2.959,3,506,4502
1803,24.174,21.121,3.053,3,508,4514
1804,24.105,21.136,2.969,3,510,4516
1805,24.242,21.279,2.963,3,516,4542
1806,24.769,21.784,2.985,3,522,4534
1807,24.213,21.207,3.006,3,526,4536
1808,24.356,21.304,3.052,3,538,4586
1809,27.909,24.688,3.220,3,548,4624
1810,26.877,23.703,3.174,3,556,4646
1811,26.323,23.113,3.211,3,560,4680
1812,28.214,25.026,3.188,3,568,4716
1813,26.118,22.652,3.466,3,574,4748
1814,26.865,23.525,3.340,3,584,4790
1815,27.706,24.488,3.218,3,584,4816
1816,27.881,24.588,3.293,3,588,4828
1817,26.415,22.997,3.418,3,600,4864
1818,26.631,23.290,3.341,3,604,4844
1819,26.818,23.253,3.564,3,622,5028
1820,26.333,22.951,3.382,3,624,5036
1821,27.909,24.256,3.652,3,630,5048
1822,28.375,24.926,3.449,3,634,5068
1823,28.620,23.874,4.746,3,636,5080
1824,27.392,23.892,3.500,3,638,5088
1825,29.807,26.310,3.496,3,640,5080
1826,26.866,23.423,3.443,3,640,5084
1827,33.015,28.494,4.521,7,892,6572
1828,32.880,28.228,4.652,9,902,6598
1829,34.250,29.154,5.096,9,910,6650
1830,34.049,29.372,4.676,9,910,6628
1831,32.893,28.337,4.556,9,902,6600
1832,32.836,28.283,4.553,9,910,6630
1833,33.066,28.557,4.509,9,910,6630
1834,33.449,28.970,4.479,9,892,6580
1835,33.410,28.820,4.590,9,904,6620
1836,33.044,28.405,4.639,9,906,6624
1837,33.554,28.936,4.618,9,908,6624
1838,33.149,28.487,4.661,9,908,6626
1839,33.179,28.604,4.575,9,908,6626
1840,32.936,28.209,4.727,9,908,6636
1841,34.897,30.182,4.715,9,932,6792
1842,33.879,29.069,4.810,9,914,6704
1843,35.289,29.993,5.297,9,938,6856
1844,35.094,30.227,4.867,9,934,6838
1845,36.047,30.985,5.063,9,962,7010
1846,36.283,31.079,5.203,9,962,6962
1847,38.066,32.738,5.328,9,980,7104
1848,37.009,31.915,5.095,9,984,7106
1849,36.998,31.861,5.138,9,1008,7264
1850,36.380,31.387,4.993,9,988,7196
1851,36.645,31.330,5.315,9,1008,7322
1852,37.044,31.831,5.214,9,1012,7330
1853,36.562,31.349,5.213,9,1028,7370
1854,37.826,32.102,5.724,9,1004,7234
1855,35.885,30.838,5.046,9,1020,7292
1856,36.586,31.525,5.062,9,1018,7232
1857,36.187,30.906,5.282,9,1034,7282
1858,37.172,32.081,5.090,9,1018,7212
1859,36.430,31.406,5.024,9,1034,7236
1860,35.839,30.718,5.121,9,1030,7218
1861,35.691,30.609,5.082,9,1048,7286
1862,36.315,31.191,5.124,9,1016,7146
1863,36.251,31.088,5.163,9,1032,7186
1864,35.597,30.500,5.097,9,1032,7170
1865,35.930,30.491,5.439,9,1044,7188
1866,32.965,27.799,5.166,7,1018,6656
1867,34.127,29.159,4.968,7,1022,6648
1868,33.866,28.954,4.912,7,1022,6640
1869,32.115,27.149,4.966,7,1022,6594
1870,33.374,28.342,5.033,7,990,6470
1871,32.021,26.893,5.128,7,996,6530
1872,31.350,26.401,4.949,7,996,6508
1873,31.750,26.581,5.169,7,996,6454
1874,31.967,26.722,5.245,7,980,6384
1875,30.843,26.022,4.821,7,976,6330
1876,32.330,27.534,4.796,7,968,6312
1877,30.586,25.835,4.751,7,956,6224
1878,30.508,25.812,4.696,7,916,6124
1879,30.216,25.320,4.896,7,908,6102
1880,29.913,25.193,4.720,7,896,6078
1881,29.700,25.126,4.574,7,892,6050
1882,30.093,25.384,4.708,7,880,6010
1883,26.795,22.991,3.804,3,706,5246
1884,26.092,22.454,3.637,3,686,5178
1885,26.101,22.497,3.603,3,686,5160
1886,25.605,22.080,3.524,3,670,5132
1887,26.018,22.422,3.596,3,670,5086
1888,25.710,22.083,3.627,3,658,5062
1889,25.394,21.909,3.485,3,646,5018
1890,25.959,22.467,3.491,3,638,5006
1891,25.463,22.026,3.438,3,634,4984
1892,25.236,21.824,3.412,3,630,4984
1893,25.064,21.748,3.316,3,620,4922
1894,25.272,21.909,3.363,3,612,4922
1895,24.886,21.639,3.247,3,604,4906
1896,25.269,22.016,3.254,3,592,4886
1897,25.467,22.155,3.312,3,588,4874
1898,25.268,21.791,3.477,3,576,4838
1899,24.932,21.581,3.351,3,568,4814
1900,25.115,21.771,3.344,3,568,4814
1901,25.014,21.657,3.357,3,568,4814
1902,25.053,21.727,3.325,3,568,4822
1903,25.401,21.831,3.570,3,568,4802
1904,24.786,21.484,3.302,3,568,4798
1905,24.926,21.527,3.398,3,568,4802
1906,25.393,22.044,3.349,3,562,4746
1907,26.210,22.643,3.567,3,560,4742
1908,25.986,22.689,3.297,3,560,4722
1909,24.799,21.409,3.391,3,560,4722
1910,25.688,21.850,3.838,3,560,4722
1911,24.755,21.331,3.424,3,560,4722
1912,25.128,21.753,3.375,3,560,4722
1913,26.471,23.169,3.302,3,560,4722
1914,24.861,21.535,3.326,3,560,4706
1915,24.419,21.011,3.408,3,560,4706
1916,24.272,20.939,3.333,3,560,4690
1917,24.667,21.328,3.339,3,560,4690
1918,24.479,21.182,3.296,3,560,4694
1919,24.542,21.196,3.346,3,560,4682
1920,24.462,21.239,3.223,3,560,4678
1921,24.190,20.874,3.316,3,566,4738
1922,25.523,22.178,3.345,3,566,4738
1923,26.040,22.603,3.437,3,566,4738
1924,26.589,23.173,3.416,3,570,4708
1925,24.908,21.527,3.381,3,570,4692
1926,25.867,22.410,3.457,3,570,4692
1927,25.130,21.794,3.336,3,570,4688
1928,24.972,20.800,4.172,3,570,4688
1929,24.088,20.864,3.224,3,570,4692
1930,24.702,21.139,3.563,3,570,4676
1931,24.036,20.667,3.369,3,570,4676
1932,24.395,20.927,3.468,3,570,4676
1933,23.860,20.486,3.375,3,570,4676
1934,24.372,20.997,3.375,3,570,4656
1935,23.895,20.519,3.377,3,568,4636
1936,23.937,20.739,3.198,3,568,4632
1937,23.699,20.373,3.326,3,568,4636
1938,24.580,21.230,3.350,3,568,4636
1939,24.296,20.719,3.577,3,568,4636
1940,24.777,21.533,3.244,3,568,4636
1941,24.016,20.577,3.439,3,568,4636
1942,23.884,20.547,3.337,3,568,4636
1943,24.819,21.305,3.514,3,576,4764
1944,24.223,20.888,3.335,3,576,4748
1945,24.503,21.080,3.423,3,576,4748
1946,24.333,21.004,3.328,3,576,4744
1947,24.893,21.588,3.305,3,576,4744
1948,24.617,21.221,3.396,3,576,4744
1949,24.626,21.177,3.450,3,576,4744
1950,24.811,21.367,3.443,3,576,4748
1951,24.810,21.419,3.390,3,576,4744
1952,24.312,20.943,3.369,3,576,4744
1953,25.119,21.764,3.355,3,576,4748
1954,26.366,22.927,3.439,3,576,4742
1955,25.243,21.837,3.407,3,576,4726
1956,24.274,20.966,3.308,3,576,4726
1957,24.241,20.852,3.388,3,576,4726
1958,24.268,20.791,3.477,3,576,4726
1959,24.213,20.848,3.365,3,576,4726
1960,24.122,20.824,3.297,3,576,4726
1961,24.105,20.746,3.359,3,576,4726
1962,24.157,20.798,3.359,3,576,4694
1963,24.199,20.755,3.445,3,576,4694
1964,24.199,20.884,3.315,3,576,4694
1965,24.102,20.741,3.361,3,576,4678
1966,24.263,20.903,3.360,3,576,4682
1967,23.947,20.605,3.341,3,576,4678
1968,27.118,23.856,3.262,3,576,4666
1969,25.887,22.592,3.295,3,576,4670
1970,27.612,24.183,3.429,3,576,4670
1971,25.921,22.593,3.328,3,576,4670
1972,26.190,22.924,3.266,3,576,4670
1973,27.550,24.154,3.396,3,576,4670
1974,23.837,20.541,3.296,3,576,4670
1975,26.601,23.330,3.271,3,576,4670
1976,24.185,20.799,3.387,3,576,4654
1977,24.115,20.926,3.189,3,576,4654
1978,25.620,22.377,3.243,3,576,4658
1979,24.655,21.483,3.172,3,576,4658
1980,24.091,20.736,3.355,3,568,4594
1981,23.846,20.671,3.175,3,568,4594
1982,24.334,21.031,3.303,3,568,4594
1983,26.019,22.798,3.221,3,568,4594
1984,25.693,22.451,3.242,3,568,4602
1985,25.331,22.044,3.287,3,568,4602
1986,23.998,20.740,3.258,3,568,4598
1987,25.653,22.459,3.194,3,566,4566
1988,24.682,21.373,3.310,3,566,4566
1989,24.996,21.523,3.473,3,566,4568
1990,24.002,20.650,3.352,3,566,4568
1991,24.856,21.498,3.358,3,566,4564
1992,24.263,20.493,3.770,3,566,4564
1993,26.298,22.097,4.201,3,566,4568
1994,25.447,21.921,3.526,3,566,4564
1995,23.689,20.498,3.191,3,566,4564
1996,24.093,20.702,3.392,3,566,4564
1997,23.452,20.077,3.375,3,566,4548
1998,23.760,20.532,3.227,3,566,4548
1999,23.863,20.447,3.416,3,566,4516
2000,23.829,20.502,3.327,3,566,4508
2001,23.527,20.033,3.494,3,566,4508
2002,23.462,20.164,3.298,3,566,4508
2003,24.067,20.451,3.615,3,566,4508
2004,23.341,20.028,3.314,3,566,4508
2005,23.513,20.272,3.242,3,566,4508
2006,23.549,20.179,3.369,3,566,4508
2007,23.561,20.045,3.516,3,566,4508
2008,23.462,20.105,3.357,3,566,4492
2009,23.305,20.110,3.196,3,566,4492
2010,23.388,20.008,3.379,3,566,4488
2011,23.579,20.188,3.392,3,566,4488
2012,23.636,20.454,3.182,3,566,4488
2013,23.284,19.938,3.346,3,566,4488
2014,23.528,20.246,3.282,3,566,4488
2015,23.513,20.017,3.496,3,566,4492
2016,23.062,19.799,3.262,3,566,4492
2017,23.146,19.818,3.328,3,566,4454
2018,23.781,20.359,3.423,3,574,4614
2019,23.604,20.383,3.220,3,574,4598
2020,24.165,20.808,3.357,3,574,4598
2021,23.606,20.278,3.328,3,574,4598
2022,24.171,20.789,3.382,3,574,4598
2023,23.431,20.213,3.218,3,574,4598
2024,24.067,20.754,3.313,3,574,4598
2025,23.953,20.562,3.392,3,574,4594
2026,23.832,20.359,3.473,3,574,4594
2027,24.097,20.769,3.328,3,574,4594
2028,23.703,20.333,3.370,3,574,4594
2029,23.941,20.572,3.369,3,574,4578
2030,23.594,20.416,3.177,3,574,4582
2031,24.032,20.664,3.368,3,574,4584
2032,24.007,20.658,3.349,3,574,4584
2033,24.618,21.212,3.405,3,574,4584
2034,25.038,21.445,3.593,3,574,4576
2035,26.832,23.292,3.540,3,574,4554
2036,24.242,20.651,3.590,3,574,4522
2037,25.078,21.538,3.541,3,574,4522
2038,23.596,20.300,3.295,3,574,4522
2039,23.520,20.179,3.341,3,574,4526
2040,23.703,20.258,3.445,3,574,4500
2041,23.179,19.974,3.205,3,574,4500
2042,23.577,20.282,3.295,3,574,4500
2043,23.235,19.909,3.325,3,574,4490
2044,23.480,20.088,3.392,3,578,4490
2045,23.918,20.444,3.474,3,608,4658
2046,25.080,21.507,3.572,3,640,4772
2047,25.781,21.921,3.860,3,646,4772
2048,25.641,21.879,3.762,3,660,4800
2049,25.942,22.356,3.586,3,666,4792
2050,26.031,22.202,3.829,3,688,4842
2051,24.524,20.209,4.316,3,696,4860
2052,24.521,20.616,3.905,3,708,4892
2053,25.106,21.040,4.065,3,706,4846
2054,24.727,20.968,3.759,3,722,4902
2055,24.158,20.376,3.782,3,732,4908
2056,24.492,20.577,3.915,3,746,4958
2057,24.423,20.580,3.843,3,758,4984
2058,24.793,20.828,3.965,3,772,5038
2059,25.541,21.513,4.028,3,768,5012
2060,26.306,21.483,4.823,3,964,5910
2061,27.036,22.284,4.752,3,990,6030
2062,29.781,24.813,4.969,3,1042,6344
2063,30.344,25.222,5.122,3,1100,6508
2064,31.628,26.261,5.367,3,1152,6842
2065,32.760,26.944,5.816,3,1294,7410
2066,36.105,29.618,6.487,3,1478,8894
2067,35.526,28.903,6.622,3,1476,8780
2068,35.358,28.891,6.466,3,1472,8860
2069,35.256,28.928,6.328,3,1408,8590
2070,36.335,30.087,6.248,3,1380,8448
2071,35.429,28.889,6.540,3,1426,8516
2072,36.211,29.633,6.578,3,1464,8642
2073,36.720,30.257,6.463,3,1452,8476
2074,35.483,28.971,6.512,3,1440,8222
2075,33.566,27.280,6.287,3,1382,7830
2076,32.989,26.512,6.478,3,1390,7766
2077,33.264,26.802,6.462,3,1364,7652
2078,32.264,25.932,6.331,3,1404,7730
2079,32.526,26.253,6.273,3,1400,7660
2080,31.761,25.214,6.547,3,1440,7774
2081,31.789,25.256,6.533,3,1428,7716
2082,31.653,25.122,6.532,3,1464,7816
2083,31.448,24.968,6.480,3,1462,7744
2084,31.081,24.278,6.804,3,1502,7800
2085,32.474,25.432,7.043,3,1540,7866
2086,31.450,24.400,7.050,3,1578,7976
2087,31.928,24.661,7.268,3,1576,7946
2088,31.561,24.646,6.915,3,1562,7864
2089,32.393,25.298,7.096,3,1576,8020
2090,32.395,25.160,7.235,3,1568,8036
2091,31.962,24.838,7.124,3,1564,8006
2092,31.969,24.933,7.036,3,1544,7944
2093,31.829,24.925,6.904,3,1544,7964
2094,31.343,24.490,6.853,3,1520,7894
2095,32.550,25.388,7.162,3,1508,7880
2096,34.348,27.383,6.964,3,1492,7770
2097,33.466,26.575,6.891,3,1496,7770
2098,31.711,24.828,6.883,3,1474,7688
2099,33.984,27.189,6.795,3,1474,7722
2100,31.738,24.824,6.914,3,1444,7648
2101,31.500,24.387,7.113,3,1448,7664
2102,30.942,24.166,6.776,3,1430,7604
2103,32.591,25.894,6.697,3,1420,7574
2104,30.861,24.286,6.575,3,1404,7474
2105,30.438,23.748,6.690,3,1420,7492
2106,31.172,24.426,6.747,3,1402,7452
2107,30.713,23.793,6.920,3,1406,7450
2108,30.228,23.640,6.588,3,1370,7272
2109,30.647,24.022,6.625,3,1402,7418
2110,30.764,24.133,6.631,3,1380,7336
2111,30.684,23.598,7.085,3,1368,7338
2112,30.515,23.831,6.683,3,1324,7128
2113,30.026,23.346,6.680,3,1330,7160
2114,30.211,23.560,6.651,3,1322,7164
2115,30.511,23.518,6.993,3,1330,7200
2116,30.345,23.715,6.630,3,1316,7136
2117,30.491,23.708,6.783,3,1320,7178
2118,30.066,23.333,6.732,3,1306,7106
2119,30.356,23.291,7.065,3,1272,7012
2120,30.291,23.636,6.655,3,1262,6958
2121,30.141,23.506,6.636,3,1276,7024
2122,30.004,23.419,6.584,3,1270,6976
2123,30.042,23.352,6.690,3,1282,7020
2124,30.150,23.534,6.617,3,1274,6982
2125,30.186,23.528,6.658,3,1278,6998
2126,30.715,24.122,6.593,3,1272,6994
2127,30.075,23.261,6.814,3,1268,6962
2128,30.462,23.900,6.562,3,1260,6900
2129,29.992,23.415,6.577,3,1260,6926
2130,30.069,23.258,6.811,3,1252,6868
2131,29.882,23.154,6.728,3,1262,6936
2132,30.400,23.884,6.517,3,1256,6896
2133,30.631,23.880,6.751,3,1266,6964
2134,29.529,22.958,6.570,3,1260,6906
2135,32.040,25.063,6.978,3,1260,6934
2136,30.131,23.388,6.744,3,1250,6890
2137,30.164,23.455,6.709,3,1266,6984
2138,30.533,23.882,6.651,3,1258,6928
2139,30.051,23.394,6.657,3,1260,6952
2140,29.658,23.233,6.426,3,1248,6892
2141,29.853,23.297,6.555,3,1262,6916
2142,29.716,23.354,6.362,3,1254,6890
2143,29.649,23.130,6.518,3,1262,6954
2144,30.022,23.643,6.380,3,1256,6908
2145,30.162,23.679,6.483,3,1258,6944
2146,32.187,25.773,6.414,3,1268,6958
2147,31.945,25.360,6.585,3,1288,7048
2148,30.921,24.149,6.772,3,1296,7066
2149,30.149,23.527,6.623,3,1304,7114
2150,30.143,23.517,6.626,3,1308,7122
2151,30.004,23.635,6.370,3,1298,7132
2152,29.595,23.336,6.259,3,1266,6928
2153,30.794,24.187,6.606,3,1344,7318
2154,30.455,23.911,6.544,3,1336,7234
2155,30.320,23.838,6.481,3,1342,7280
2156,30.724,24.071,6.653,3,1394,7530
2157,30.902,23.958,6.944,3,1386,7492
2158,30.195,23.671,6.523,3,1366,7396
2159,31.316,24.554,6.762,3,1434,7750
2160,30.623,24.077,6.547,3,1388,7532
2161,31.386,24.606,6.780,3,1394,7538
2162,31.642,24.815,6.827,3,1448,7830
2163,31.536,24.667,6.869,3,1450,7846
2164,31.426,24.399,7.027,3,1426,7766
2165,32.143,25.001,7.142,3,1502,8040
2166,31.884,24.631,7.252,3,1472,7864
2167,32.073,24.874,7.199,3,1470,7890
2168,34.410,26.833,7.578,3,1492,7926
2169,32.066,24.660,7.407,3,1516,7978
2170,31.619,24.623,6.995,3,1480,7838
2171,33.394,25.839,7.555,3,1522,8026
2172,31.966,24.727,7.238,3,1478,7826
2173,31.990,24.682,7.308,3,1506,7930
2174,32.043,24.698,7.345,3,1520,7982
2175,32.217,24.968,7.249,3,1510,7950
2176,32.998,25.422,7.576,3,1534,8146
2177,32.200,24.749,7.451,3,1502,7906
2178,32.319,24.975,7.344,3,1520,8062
2179,32.850,25.296,7.554,3,1540,8176
2180,33.279,25.399,7.880,3,1584,8300
2181,33.033,25.569,7.463,3,1532,8180
2182,33.494,25.670,7.824,3,1572,8372
2183,33.444,25.746,7.697,3,1566,8310
2184,33.136,25.342,7.794,3,1550,8328
2185,33.815,25.745,8.070,3,1570,8438
2186,34.706,26.295,8.412,3,1604,8544
2187,33.357,25.627,7.730,3,1572,8460
2188,34.533,26.531,8.001,3,1620,8586
2189,34.373,26.244,8.130,3,1638,8694
2190,34.662,26.230,8.432,3,1644,8748
2191,35.778,27.387,8.391,3,1628,8648
2192,35.736,27.585,8.151,3,1694,8866
2193,36.100,28.075,8.026,3,1666,8786
2194,37.461,28.931,8.530,3,1716,8980
2195,35.736,27.493,8.243,3,1696,8892
2196,36.158,27.573,8.586,3,1786,9424
2197,16.277,15.038,1.239,2,24,2236
2198,38.947,29.909,9.037,3,1828,9554
2199,17.422,16.169,1.254,2,24,2236
2200,39.283,29.853,9.430,3,1954,10216
2201,15.896,14.808,1.087,2,24,2236
2202,39.678,30.350,9.329,3,1912,10448
2203,16.479,15.061,1.418,2,24,2236
2204,41.042,31.529,9.514,3,2040,11162
2205,16.364,15.227,1.137,2,24,2236
2206,45.742,35.695,10.047,3,2178,12064
