frame,total_ms,raster_ms,other_ms,flushes,tris,binned,area_px,bbox_px,tw,th
2518,17.540,13.578,3.961,3,778,4932,5955838,11534920,2048,1024
2519,17.452,13.449,4.003,3,790,4932,5971198,11561160,2048,1024
2520,17.090,13.302,3.789,3,770,4984,5951742,11520500,2048,1024
2521,17.774,13.697,4.077,3,784,5018,5967870,11548946,2048,1024
2522,17.421,13.584,3.837,3,778,5012,5958910,11530220,2048,1024
2523,17.944,13.922,4.021,3,790,5048,5974270,11556904,2048,1024
2524,17.444,13.614,3.829,3,772,4970,5954814,11515890,2048,1024
2525,17.402,13.478,3.925,3,784,5002,5970174,11542566,2048,1024
2526,17.192,13.354,3.839,3,778,4972,5955838,11512992,2048,1024
2527,17.520,13.463,4.057,3,788,5018,5966846,11530738,2048,1024
2528,17.324,13.325,3.999,3,780,4984,5961982,11519878,2048,1024
2529,17.969,13.973,3.995,3,788,5022,5972222,11535854,2048,1024
2530,17.415,13.442,3.973,3,778,4964,5958910,11508196,2048,1024
2531,17.966,14.021,3.945,3,790,5022,5972478,11531152,2048,1024
2532,18.081,14.128,3.954,3,794,5040,5987326,11561460,2048,1024
2533,18.090,13.942,4.148,3,802,5078,5995262,11577704,2048,1024
2534,17.769,13.820,3.948,3,788,4996,5985278,11556602,2048,1024
2535,18.100,14.009,4.091,3,798,4936,5998590,11584404,2048,1024
2536,17.811,13.934,3.877,3,786,4884,5989374,11565064,2048,1024
2537,17.826,14.020,3.806,3,794,4936,5999614,11586432,2048,1024
2538,18.015,14.078,3.937,3,788,4914,5982206,11555398,2048,1024
2539,17.539,13.607,3.932,3,798,4952,5993214,11573056,2048,1024
2540,17.752,13.947,3.805,3,792,4934,5991678,11574970,2048,1024
2541,17.758,13.747,4.010,3,800,4972,6003454,11593954,2048,1024
2542,17.463,13.669,3.793,3,786,4936,5988094,11566664,2048,1024
2543,17.519,13.638,3.881,3,796,4968,6002430,11590970,2048,1024
2544,17.408,13.501,3.907,3,798,4938,5988094,11567284,2048,1024
2545,17.411,13.530,3.881,3,806,5068,6002686,11591988,2048,1024
2546,17.283,13.417,3.866,3,800,5026,5990654,11572406,2048,1024
2547,17.620,13.705,3.915,3,810,5066,6003966,11599236,2048,1024
2548,18.622,14.702,3.919,3,810,5086,6033662,11659652,2048,1024
2549,18.368,14.327,4.041,3,818,5130,6050046,11693180,2048,1024
2550,17.786,13.762,4.024,3,816,5080,6036222,11664858,2048,1024
2551,17.789,13.754,4.035,3,828,5124,6049278,11691210,2048,1024
2552,17.657,13.597,4.060,3,820,5100,6047486,11687138,2048,1024
2553,17.721,13.663,4.058,3,828,5150,6064894,11722634,2048,1024
2554,17.792,13.646,4.146,3,818,5100,6048510,11688704,2048,1024
2555,18.007,13.842,4.165,3,852,5214,6110974,11725872,2048,1024
2556,17.827,13.777,4.050,3,840,5094,6098686,11704680,2048,1024
2557,17.908,13.700,4.209,3,848,5146,6109694,11721948,2048,1024
2558,18.644,14.370,4.274,3,838,5104,6100478,11707842,2048,1024
2559,17.884,13.756,4.128,3,848,5160,6126078,11754760,2048,1024
2560,18.499,14.083,4.415,3,836,5110,6121470,11748776,2048,1024
2561,18.315,13.738,4.578,3,844,5154,6131710,11764436,2048,1024
2562,19.041,14.500,4.542,3,844,5146,6129662,11765404,2048,1024
2563,19.100,14.480,4.620,3,854,5156,6115070,11805160,2048,1024
2564,18.575,14.249,4.326,3,880,5264,6201854,11968170,2048,1024
2565,19.138,14.480,4.658,3,918,5548,6529790,12541722,2048,1024
2566,19.152,14.590,4.562,3,908,5530,6516990,12515120,2048,1024
2567,18.891,14.507,4.383,3,922,5574,6545406,12568660,2048,1024
2568,19.021,14.526,4.495,3,918,5534,6521854,12520396,2048,1024
2569,18.954,14.544,4.409,3,928,5604,6540798,12564018,2048,1024
2570,18.668,14.358,4.310,3,910,5552,6514174,12509024,2048,1024
2571,19.123,14.678,4.445,3,926,5610,6539774,12545442,2048,1024
2572,18.720,14.319,4.401,3,922,5586,6516222,12497178,2048,1024
2573,18.750,14.361,4.389,3,928,5616,6529534,12510880,2048,1024
2574,18.883,14.537,4.345,3,918,5560,6516990,12484754,2048,1024
2575,18.804,14.390,4.414,3,930,5600,6538750,12506116,2048,1024
2576,18.932,14.566,4.365,3,928,5556,6518782,12465602,2048,1024
2577,19.015,14.598,4.417,3,932,5626,6482942,12378678,2048,1024
2578,19.689,15.276,4.414,3,922,5590,6466558,12340990,2048,1024
2579,19.762,15.323,4.439,3,932,5628,6479870,12355436,2048,1024
2580,19.856,15.312,4.543,3,932,5614,6498046,12382984,2048,1024
2581,19.250,14.788,4.463,3,940,5672,6505982,12393760,2048,1024
2582,19.762,15.369,4.393,3,902,5540,6459134,12388514,2048,1024
2583,20.463,15.801,4.662,3,916,5598,6495486,12457204,2048,1024
2584,19.802,15.431,4.371,3,914,5566,6486526,12428678,2048,1024
2585,18.802,14.389,4.413,3,926,5632,6507518,12461268,2048,1024
2586,18.693,14.266,4.427,3,908,5542,6487038,12410692,2048,1024
2587,18.703,14.320,4.384,3,916,5592,6518526,12478930,2048,1024
2588,19.030,14.563,4.467,3,912,5460,6512638,12457076,2048,1024
2589,18.704,14.347,4.357,3,918,5484,6518782,12455948,2048,1024
2590,18.922,14.600,4.322,3,916,5480,6529534,12472302,2048,1024
2591,18.982,14.618,4.364,3,930,5508,6520318,12446862,2048,1024
2592,19.073,14.672,4.402,3,934,5498,6517246,12432570,2048,1024
2593,18.901,14.383,4.519,3,942,5548,6525182,12444164,2048,1024
2594,19.124,14.418,4.706,3,932,5522,6514174,12422894,2048,1024
2595,19.108,14.624,4.484,3,940,5538,6520318,12419710,2048,1024
2596,18.701,14.204,4.497,3,926,5490,6481918,12344172,2048,1024
2597,19.013,14.498,4.515,3,932,5476,6445310,12266968,2048,1024
2598,18.896,14.383,4.514,3,922,5516,6431742,12229230,2048,1024
2599,19.561,14.912,4.649,3,946,5588,6461694,12265926,2048,1024
2600,18.748,14.336,4.412,3,942,5584,6473214,12278146,2048,1024
2601,18.932,14.329,4.603,3,952,5602,6481406,12290390,2048,1024
2602,18.960,14.534,4.427,3,934,5518,6442494,12207800,2048,1024
2603,18.808,14.260,4.548,3,944,5552,6452734,12225122,2048,1024
2604,18.918,14.226,4.692,3,946,5568,6466558,12242080,2048,1024
2605,18.842,14.234,4.608,3,954,5600,6474494,12255032,2048,1024
2606,18.867,14.186,4.680,3,944,5568,6478846,12260990,2048,1024
2607,18.885,14.416,4.469,3,954,5604,6518270,12335252,2048,1024
2608,19.114,14.401,4.713,3,946,5558,6512126,12319360,2048,1024
2609,18.931,14.440,4.491,3,950,5470,6517246,12334318,2048,1024
2610,19.407,14.743,4.664,3,944,5424,6507518,12314630,2048,1024
2611,19.509,14.956,4.554,3,954,5480,6533374,12359978,2048,1024
2612,19.911,15.014,4.897,3,950,5532,6616062,12510994,2048,1024
2613,19.363,14.696,4.668,3,962,5596,6637566,12550586,2048,1024
2614,19.413,14.880,4.532,3,958,5584,6630398,12534370,2048,1024
2615,20.986,16.123,4.863,3,970,5636,6646270,12560738,2048,1024
2616,21.187,16.243,4.944,3,956,5600,6623742,12515672,2048,1024
2617,20.042,15.393,4.649,3,968,5636,6628606,12534622,2048,1024
2618,21.205,16.692,4.513,3,958,5604,6619134,12513436,2048,1024
2619,20.620,16.050,4.570,3,970,5638,6636542,12554048,2048,1024
2620,20.106,15.451,4.655,3,966,5632,6637054,12557410,2048,1024
2621,21.706,17.058,4.648,3,982,5690,6655486,12599950,2048,1024
2622,21.324,16.770,4.555,3,974,5744,6637566,12568146,2048,1024
2623,19.233,14.598,4.635,3,984,5798,6660350,12611648,2048,1024
2624,20.026,15.291,4.736,3,964,5724,6596094,12491338,2048,1024
2625,20.760,16.058,4.702,3,972,5736,6609406,12512570,2048,1024
2626,19.298,14.722,4.576,3,968,5700,6586878,12474982,2048,1024
2627,20.589,15.794,4.795,3,964,5672,6580734,12518164,2048,1024
2628,19.265,14.632,4.633,3,966,5700,6628094,12613362,2048,1024
2629,19.447,14.820,4.627,3,992,5786,6659326,12675360,2048,1024
2630,19.994,15.191,4.803,3,990,5770,6655998,12678110,2048,1024
2631,20.376,14.899,5.477,3,1000,5800,6659326,12683660,2048,1024
2632,19.315,14.559,4.756,3,984,5698,6591742,12550328,2048,1024
2633,19.463,14.865,4.598,3,994,5664,6593790,12558798,2048,1024
2634,19.367,14.686,4.682,3,990,5654,6589694,12548456,2048,1024
2635,19.968,15.284,4.684,3,1004,5720,6619390,12614368,2048,1024
2636,19.486,14.856,4.630,3,994,5682,6612222,12598438,2048,1024
2637,19.726,14.999,4.727,3,1002,5720,6622462,12622836,2048,1024
2638,19.509,14.723,4.786,3,996,5686,6601982,12585626,2048,1024
2639,19.678,14.753,4.925,3,1002,5710,6604030,12596098,2048,1024
2640,19.854,14.700,5.154,3,990,5678,6579454,12544892,2048,1024
2641,19.675,14.731,4.944,3,1026,5814,6644734,12580712,2048,1024
2642,19.873,14.785,5.088,3,1022,5832,6643966,12585936,2048,1024
2643,19.729,14.847,4.882,3,1022,5958,6687998,12673146,2048,1024
2644,19.638,14.546,5.091,3,1026,5990,6710782,12727724,2048,1024
2645,20.292,15.068,5.224,3,1058,6074,6717182,12737686,2048,1024
2646,19.690,14.750,4.940,3,1062,6076,6735358,12782204,2048,1024
2647,20.180,14.934,5.246,3,1088,6204,6827518,12964316,2048,1024
2648,20.163,14.891,5.272,3,1088,6230,6854910,13028602,2048,1024
2649,20.168,15.010,5.157,3,1094,6246,6851838,13018602,2048,1024
2650,19.965,14.788,5.177,3,1084,6198,6824702,12972138,2048,1024
2651,19.941,14.943,4.998,3,1086,6206,6820606,12964792,2048,1024
2652,20.315,15.008,5.307,3,1074,6152,6830846,12984040,2048,1024
2653,21.299,15.787,5.512,3,1076,6118,6592254,13032222,2048,1024
2654,20.442,15.067,5.375,3,1080,6056,6582270,13011308,2048,1024
2655,21.600,16.216,5.383,3,1100,6128,6647294,13144630,2048,1024
2656,21.374,16.089,5.285,3,1108,6142,6658046,13165894,2048,1024
2657,22.582,17.127,5.455,3,1102,6086,6636798,13085080,2048,1024
2658,21.375,16.056,5.318,3,1096,6112,6657022,13124998,2048,1024
2659,21.449,16.028,5.422,3,1124,6180,6695166,13206088,2048,1024
2660,21.505,16.046,5.459,3,1130,6272,6807294,13413448,2048,1024
2661,21.907,16.010,5.898,3,1152,6402,6889726,13576018,2048,1024
2662,22.530,17.108,5.422,3,1154,6418,6879486,13563298,2048,1024
2663,21.498,15.708,5.789,3,1172,6478,6893566,13586768,2048,1024
2664,21.244,15.595,5.649,3,1158,6446,6905086,13615748,2048,1024
2665,21.428,15.807,5.621,3,1166,6588,6897918,13587434,2048,1024
2666,21.762,16.122,5.640,3,1146,6564,6901758,13607576,2048,1024
2667,21.272,15.780,5.492,3,1128,6492,6895358,13587614,2048,1024
2668,21.299,15.809,5.490,3,1126,6484,6903806,13614550,2048,1024
2669,21.569,16.081,5.488,3,1140,6510,6933246,13677556,2048,1024
2670,21.672,16.027,5.645,3,1134,6506,6960126,13731138,2048,1024
2671,21.349,15.971,5.377,3,1142,6552,6998014,13811522,2048,1024
2672,21.459,16.040,5.419,3,1138,6554,7024894,13861824,2048,1024
2673,21.544,16.055,5.489,3,1148,6548,7009790,13833264,2048,1024
2674,21.887,16.239,5.648,3,1148,6522,6984958,13783896,2048,1024
2675,22.012,16.281,5.731,3,1164,6536,7029246,13876416,2048,1024
2676,21.625,16.214,5.411,3,1158,6530,7039230,13899234,2048,1024
2677,21.661,16.059,5.602,3,1178,6586,7063806,13951914,2048,1024
2678,21.771,15.997,5.775,3,1176,6550,7027198,13886172,2048,1024
2679,21.582,16.054,5.528,3,1186,6620,7041534,13909320,2048,1024
2680,21.680,15.929,5.750,3,1190,6640,7027198,13890190,2048,1024
2681,21.708,16.017,5.691,3,1200,6712,7073022,13938578,2048,1024
2682,21.264,15.678,5.586,3,1178,6586,6882814,13585266,2048,1024
2683,21.469,15.827,5.642,3,1186,6610,6898686,13614420,2048,1024
2684,21.567,15.815,5.752,3,1184,6612,6921470,13670578,2048,1024
2685,21.097,15.557,5.539,3,1202,6686,6951678,13728008,2048,1024
2686,21.860,15.994,5.865,3,1200,6700,6917630,13678808,2048,1024
2687,21.423,15.669,5.753,3,1214,6772,6959870,13770028,2048,1024
2688,21.458,15.544,5.914,3,1202,6738,6960382,13763934,2048,1024
2689,21.322,15.449,5.873,3,1212,6698,6911486,13670076,2048,1024
2690,22.135,16.354,5.781,3,1204,6624,6885118,13618612,2048,1024
2691,21.671,15.825,5.845,3,1206,6682,6918142,13764480,2048,1024
2692,21.482,15.716,5.766,3,1200,6624,6899966,13729562,2048,1024
2693,21.951,15.842,6.109,3,1240,6790,7001342,13903754,2048,1024
2694,21.670,15.938,5.732,3,1230,6762,6984958,13872256,2048,1024
2695,21.500,15.755,5.745,3,1232,6848,7019774,13948470,2048,1024
2696,21.331,15.660,5.671,3,1202,6716,6938878,13789964,2048,1024
2697,21.318,15.813,5.505,3,1210,6638,6958078,13824732,2048,1024
2698,21.748,15.799,5.949,3,1218,6624,6977022,13773378,2048,1024
2699,21.634,15.923,5.711,3,1222,6654,6993662,13803358,2048,1024
2700,21.983,16.151,5.832,3,1224,6654,6982654,13784018,2048,1024
2701,22.311,16.201,6.110,3,1232,6680,7020030,13856510,2048,1024
2702,23.717,17.911,5.806,3,1214,6662,7022590,13871590,2048,1024
2703,22.918,16.908,6.011,3,1228,6750,7060478,13945284,2048,1024
2704,22.946,16.996,5.951,3,1222,6760,7030014,13895222,2048,1024
2705,22.537,16.674,5.863,3,1230,6796,7053566,13947474,2048,1024
2706,22.365,16.495,5.870,3,1226,6738,7015678,13873234,2048,1024
2707,22.608,16.635,5.974,3,1228,6788,6982142,13805946,2048,1024
2708,23.597,17.676,5.921,3,1200,6720,6976510,13795846,2048,1024
2709,23.105,17.349,5.756,3,1226,6806,6995454,13839190,2048,1024
2710,22.583,16.744,5.839,3,1228,6788,6972926,13797594,2048,1024
2711,22.168,16.003,6.165,3,1228,6774,6944510,13744708,2048,1024
2712,21.693,15.933,5.760,3,1228,6808,6999038,13857084,2048,1024
2713,21.935,16.100,5.835,3,1242,6842,6984958,13832220,2048,1024
2714,21.675,15.898,5.777,3,1226,6762,6962430,13759432,2048,1024
2715,21.514,15.903,5.611,3,1228,6768,6947582,13724804,2048,1024
2716,21.479,15.736,5.743,3,1220,6730,6930942,13701064,2048,1024
2717,21.436,15.617,5.819,3,1220,6736,6898174,13629168,2048,1024
2718,20.947,15.415,5.532,3,1210,6564,6863614,13568766,2048,1024
2719,21.134,15.426,5.708,3,1220,6574,6859006,13554768,2048,1024
2720,21.033,15.461,5.572,3,1208,6494,6854910,13509584,2048,1024
2721,20.950,15.344,5.606,3,1206,6438,6798590,13398116,2048,1024
2722,20.640,15.271,5.369,3,1192,6322,6705406,13210574,2048,1024
2723,20.617,15.064,5.553,3,1200,6358,6697470,13189138,2048,1024
2724,20.933,15.451,5.482,3,1172,6294,6657278,13109050,2048,1024
2725,21.790,16.206,5.585,3,1184,6288,6630910,13051434,2048,1024
2726,21.478,16.157,5.321,3,1166,6250,6607102,12998292,2048,1024
2727,20.960,15.662,5.298,3,1170,6202,6598142,12976488,2048,1024
2728,21.496,16.068,5.428,3,1154,6246,6761214,12910146,2048,1024
2729,21.140,15.625,5.516,3,1156,6216,6727678,12838382,2048,1024
2730,20.348,15.028,5.320,3,1152,6168,6715902,12815998,2048,1024
2731,20.149,14.883,5.266,3,1156,6174,6726398,12828210,2048,1024
2732,20.377,15.097,5.280,3,1142,6144,6712318,12798474,2048,1024
2733,20.268,14.922,5.346,3,1148,6138,6731006,12819672,2048,1024
2734,19.943,14.763,5.180,3,1128,6088,6709502,12766978,2048,1024
2735,20.123,14.792,5.332,3,1130,6100,6724862,12795592,2048,1024
2736,19.884,14.768,5.116,3,1110,6058,6714622,12775782,2048,1024
2737,20.492,15.243,5.249,3,1124,6120,6724862,12789768,2048,1024
2738,20.053,14.890,5.163,3,1112,6076,6703358,12748486,2048,1024
2739,19.982,14.793,5.189,3,1122,6114,6716158,12770704,2048,1024
2740,20.078,14.823,5.254,3,1120,6124,6724350,12794490,2048,1024
2741,20.284,14.964,5.320,3,1130,6120,6725118,12794348,2048,1024
2742,19.958,14.497,5.460,3,1116,6060,6690302,12737062,2048,1024
2743,20.748,15.277,5.470,3,1126,6208,6918398,13076114,2048,1024
2744,20.366,15.104,5.262,3,1112,6208,6921726,13082196,2048,1024
2745,20.174,14.999,5.175,3,1124,6216,6904830,13047040,2048,1024
2746,20.232,14.960,5.272,3,1110,6242,6858750,12954420,2048,1024
2747,20.425,14.940,5.485,3,1122,6298,6880254,12988708,2048,1024
2748,20.122,14.858,5.263,3,1110,6260,6863870,12948538,2048,1024
2749,21.099,15.803,5.296,3,1120,6264,6852606,12924294,2048,1024
2750,20.381,15.081,5.300,3,1110,6254,6844670,12898440,2048,1024
2751,20.677,15.046,5.632,3,1118,6274,6847742,12902678,2048,1024
2752,20.080,14.859,5.221,3,1098,6210,6827262,12851534,2048,1024
2753,19.973,14.766,5.207,3,1108,6196,6818046,12829460,2048,1024
2754,20.186,14.959,5.227,3,1098,6174,6811646,12807264,2048,1024
2755,19.875,14.758,5.117,3,1086,6094,6776318,12805626,2048,1024
2756,19.811,14.711,5.100,3,1078,6088,6788862,12823798,2048,1024
2757,20.592,15.129,5.464,3,1108,6050,6590206,12926178,2048,1024
2758,21.493,16.121,5.371,3,1092,6014,6605566,12958794,2048,1024
2759,21.552,16.235,5.317,3,1102,6034,6605566,12945564,2048,1024
2760,20.209,15.056,5.153,3,1086,6006,6626046,12986582,2048,1024
2761,20.363,15.071,5.293,3,1108,6104,6655742,13043414,2048,1024
2762,20.617,15.181,5.437,3,1100,6098,6649598,13021682,2048,1024
2763,20.529,15.195,5.334,3,1116,6130,6664446,13046740,2048,1024
2764,20.162,14.846,5.316,3,1114,6158,6665726,13052774,2048,1024
2765,20.558,15.121,5.437,3,1118,6196,6686974,13078300,2048,1024
2766,20.529,15.225,5.304,3,1112,6198,6704894,13108086,2048,1024
2767,20.253,14.957,5.296,3,1126,6212,6731006,13146118,2048,1024
2768,20.470,15.053,5.417,3,1124,6188,6740990,13168296,2048,1024
2769,20.517,15.137,5.380,3,1164,6322,6742270,13169632,2048,1024
2770,20.629,15.115,5.513,3,1152,6322,6746622,13171146,2048,1024
2771,20.686,15.316,5.370,3,1162,6366,6796286,13272540,2048,1024
2772,20.576,15.197,5.380,3,1176,6432,6745854,13165434,2048,1024
2773,20.521,15.098,5.424,3,1188,6442,6765310,13210684,2048,1024
2774,20.676,15.197,5.478,3,1184,6430,6763006,13206424,2048,1024
2775,20.744,15.220,5.524,3,1168,6366,6745086,13265744,2048,1024
2776,21.086,15.616,5.471,3,1146,6298,6738942,13252450,2048,1024
2777,20.745,15.258,5.487,3,1184,6436,6772990,13311098,2048,1024
2778,20.826,15.151,5.675,3,1172,6390,6734334,13229786,2048,1024
2779,20.915,15.480,5.435,3,1188,6422,6768382,13294516,2048,1024
2780,21.294,15.773,5.521,3,1172,6462,6845182,13440936,2048,1024
2781,21.122,15.684,5.437,3,1182,6500,6878462,13504764,2048,1024
2782,20.877,15.343,5.533,3,1178,6426,6807294,13346698,2048,1024
2783,21.024,15.451,5.573,3,1186,6482,6838782,13407588,2048,1024
2784,21.082,15.538,5.544,3,1184,6518,6907390,13542934,2048,1024
2785,21.235,15.687,5.548,3,1194,6564,6936830,13588936,2048,1024
2786,21.438,15.982,5.456,3,1190,6518,6936574,13589664,2048,1024
2787,21.469,15.844,5.625,3,1202,6506,6968830,13641402,2048,1024
2788,21.254,15.710,5.544,3,1198,6560,7014142,13732992,2048,1024
2789,21.151,15.637,5.514,3,1204,6602,7023614,13748772,2048,1024
2790,21.320,15.633,5.686,3,1192,6538,7000062,13690490,2048,1024
2791,21.294,15.713,5.582,3,1202,6580,7000574,13694926,2048,1024
2792,21.133,15.646,5.487,3,1194,6560,7004926,13693944,2048,1024
2793,21.259,15.764,5.495,3,1208,6616,7018238,13725414,2048,1024
2794,21.756,16.236,5.520,3,1216,6628,7005182,13695900,2048,1024
2795,21.486,15.962,5.524,3,1228,6668,7007742,13699846,2048,1024
2796,21.384,15.706,5.678,3,1212,6616,7005694,13684676,2048,1024
2797,21.611,15.984,5.627,3,1222,6670,7038718,13749904,2048,1024
2798,23.307,17.581,5.726,3,1230,6678,7036414,13736022,2048,1024
2799,22.682,16.836,5.846,3,1240,6746,7031550,13716796,2048,1024
2800,22.774,17.056,5.718,3,1232,6718,7025150,13703568,2048,1024
2801,22.134,16.412,5.722,3,1242,6712,7042046,13725288,2048,1024
2802,23.475,17.831,5.644,3,1232,6690,7025918,13691726,2048,1024
2803,21.509,15.780,5.729,3,1242,6718,7042302,13711500,2048,1024
2804,21.570,15.924,5.646,3,1252,6770,7069694,13767766,2048,1024
2805,21.488,15.721,5.767,3,1268,6806,7094270,13802982,2048,1024
2806,23.266,17.021,6.245,3,1250,6774,7064318,13745896,2048,1024
2807,22.296,16.482,5.814,3,1268,6866,7105790,13815780,2048,1024
2808,21.936,16.076,5.860,3,1260,6844,7112446,13829038,2048,1024
2809,22.066,16.166,5.900,3,1280,6888,7135230,13861980,2048,1024
2810,21.582,15.713,5.869,3,1268,6818,7079166,13752316,2048,1024
2811,21.926,16.022,5.904,3,1276,6750,7121406,13831864,2048,1024
2812,21.716,15.981,5.735,3,1266,6764,7130110,13840200,2048,1024
2813,21.877,15.989,5.888,3,1270,6738,7099902,13775352,2048,1024
2814,21.936,16.082,5.854,3,1278,6786,7109630,13785948,2048,1024
2815,21.938,16.135,5.803,3,1292,6848,7136254,13838652,2048,1024
2816,21.757,15.958,5.799,3,1284,6826,7106046,13784610,2048,1024
2817,21.435,15.476,5.959,3,1292,6858,7103486,13764722,2048,1024
2818,21.598,15.860,5.738,3,1288,6854,7116542,13786708,2048,1024
2819,21.663,15.844,5.818,3,1280,6814,7098110,13809254,2048,1024
2820,21.288,15.563,5.725,3,1262,6732,7053566,13721786,2048,1024
2821,21.678,15.824,5.854,3,1304,6848,7131390,13873164,2048,1024
2822,21.401,15.553,5.848,3,1304,6874,7130622,13863812,2048,1024
2823,22.073,16.164,5.910,3,1322,6920,7160062,13918698,2048,1024
2824,21.983,15.775,6.208,3,1320,6948,7149822,13899600,2048,1024
2825,22.096,15.945,6.151,3,1326,6948,7158270,13905364,2048,1024
2826,21.932,15.945,5.986,3,1350,7038,7158014,13909044,2048,1024
2827,21.888,15.746,6.142,3,1346,7060,7156990,13891626,2048,1024
2828,21.987,15.975,6.012,3,1330,7032,7198974,13976606,2048,1024
2829,22.075,15.706,6.370,3,1336,6952,7089406,13751082,2048,1024
2830,21.904,15.676,6.228,3,1338,6956,7038462,13637976,2048,1024
2831,21.883,15.616,6.267,3,1348,6946,6854654,13658128,2048,1024
2832,22.004,15.665,6.339,3,1342,6954,6905086,13749120,2048,1024
2833,21.857,15.560,6.296,3,1354,7024,6961150,13861050,2048,1024
2834,21.616,15.537,6.079,3,1358,6952,6854142,13642486,2048,1024
2835,22.224,15.748,6.476,3,1378,7060,6946814,13815690,2048,1024
2836,22.289,15.978,6.311,3,1374,7106,6998014,13919346,2048,1024
2837,21.937,15.915,6.022,3,1336,7048,6985470,13874544,2048,1024
2838,22.431,16.163,6.268,3,1328,7002,7007486,13918350,2048,1024
2839,22.207,15.985,6.223,3,1352,6992,6983678,13871742,2048,1024
2840,21.796,15.755,6.041,3,1342,7022,7002878,13894752,2048,1024
2841,22.245,16.109,6.136,3,1356,7014,7045118,13978270,2048,1024
2842,22.203,15.971,6.232,3,1358,7002,7062526,14003008,2048,1024
2843,22.227,15.970,6.258,3,1364,7050,7101950,14077490,2048,1024
2844,23.397,17.122,6.275,3,1348,7016,7102974,14077630,2048,1024
2845,22.790,16.367,6.422,3,1364,7108,7144446,14152350,2048,1024
2846,23.056,16.777,6.279,3,1354,7130,7184638,14229290,2048,1024
2847,23.198,16.807,6.391,3,1372,7188,7246846,14341504,2048,1024
2848,23.388,16.802,6.586,3,1366,7204,7249150,14344336,2048,1024
2849,24.116,17.497,6.619,3,1382,7180,7267326,14376740,2048,1024
2850,23.915,17.606,6.310,3,1320,6982,7181566,14310776,2048,1024
2851,23.024,16.617,6.407,3,1302,6904,7159550,14263854,2048,1024
2852,22.327,16.430,5.897,3,1294,6956,7196670,14318490,2048,1024
2853,22.904,16.783,6.121,3,1296,7012,7254270,14430008,2048,1024
2854,23.615,17.616,5.999,3,1296,7072,7259390,14429852,2048,1024
2855,22.569,16.464,6.105,3,1312,7118,7299326,14505530,2048,1024
2856,23.094,16.953,6.140,3,1302,7162,7334142,14566276,2048,1024
2857,23.157,16.984,6.173,3,1310,7142,7351038,14590370,2048,1024
2858,22.896,16.911,5.985,3,1270,7044,7374590,14605364,2048,1024
2859,23.086,16.931,6.154,3,1278,7032,7387902,14614868,2048,1024
2860,22.498,16.625,5.873,3,1270,7056,7410430,14665254,2048,1024
2861,22.602,16.700,5.903,3,1276,7094,7443198,14713412,2048,1024
2862,22.721,16.666,6.055,3,1274,7084,7435006,14700692,2048,1024
2863,22.894,16.907,5.987,3,1282,7086,7423486,14663908,2048,1024
2864,22.607,16.612,5.995,3,1274,7052,7399678,14613672,2048,1024
2865,23.482,17.509,5.973,3,1280,7046,7431422,14661364,2048,1024
2866,24.427,18.467,5.960,3,1274,7036,7457534,14708344,2048,1024
2867,24.702,18.303,6.399,3,1294,7132,7507710,14801212,2048,1024
2868,24.904,18.567,6.338,3,1300,7122,7489790,14755380,2048,1024
2869,25.543,18.786,6.756,3,1318,7162,7513854,14778098,2048,1024
2870,23.361,17.223,6.138,3,1308,7216,7484158,14726920,2048,1024
2871,23.162,17.110,6.052,3,1318,7270,7492094,14735394,2048,1024
2872,23.258,17.209,6.049,3,1312,7204,7482878,14695342,2048,1024
2873,23.348,16.978,6.370,3,1320,7258,7498494,14722382,2048,1024
2874,23.284,17.150,6.134,3,1292,7126,7394302,14526952,2048,1024
2875,23.346,17.436,5.910,3,1298,7104,7398910,14549720,2048,1024
2876,23.203,17.315,5.888,3,1276,7120,7413246,14585862,2048,1024
2877,23.008,16.836,6.172,3,1280,7170,7430398,14626722,2048,1024
2878,22.947,16.989,5.957,3,1250,7070,7398910,14578484,2048,1024
2879,22.638,16.753,5.886,3,1262,7060,7419390,14613476,2048,1024
2880,22.877,17.030,5.847,3,1262,7096,7408126,14603994,2048,1024
2881,23.276,17.367,5.909,3,1282,7118,7461118,14672044,2048,1024
2882,22.611,16.756,5.855,3,1266,7088,7427326,14613708,2048,1024
2883,22.735,16.876,5.859,3,1238,6992,7380734,14563296,2048,1024
2884,22.815,17.022,5.793,3,1234,7024,7382014,14557690,2048,1024
2885,22.827,16.981,5.845,3,1278,7124,7446526,14686358,2048,1024
2886,22.950,16.959,5.991,3,1284,7148,7433726,14674862,2048,1024
2887,22.925,17.047,5.877,3,1278,7054,7406334,14618706,2048,1024
2888,22.905,17.129,5.775,3,1260,6962,7302142,14420196,2048,1024
2889,22.997,17.076,5.921,3,1270,7000,7314942,14444586,2048,1024
2890,23.339,17.349,5.990,3,1274,6998,7299070,14422126,2048,1024
2891,22.719,16.721,5.998,3,1276,6988,7268094,14357024,2048,1024
2892,22.693,16.845,5.847,3,1262,6930,7222526,14270626,2048,1024
2893,23.175,17.169,6.006,3,1262,6894,7150334,14120488,2048,1024
2894,23.253,17.344,5.910,3,1226,6738,7081470,13989478,2048,1024
2895,22.028,16.244,5.784,3,1230,6718,7067390,13935878,2048,1024
2896,22.014,16.183,5.830,3,1208,6690,7061758,13937576,2048,1024
2897,22.053,16.403,5.650,3,1214,6716,7055870,13926714,2048,1024
